G2,G3,IncludeG3,Index,M2,mb,mc,Order,RequestedOrder,s0,ThetaDeg,Threshold
0.5543892979552222,0.5359784964895103,True,155.,8.53288094868767,4.170218890570215,1.2777892687485848,total,total,53.26666475912505,43.273183005602945,29.680792904004214
0.42872677293498734,0.5292632433064892,True,156.,8.00640982005727,4.199622194724172,1.2748152443167486,total,total,53.01205143850361,43.1263124001795,29.969465273972908
0.29894038654613514,0.34078022189817847,True,157.,7.410290001278145,4.162823262866972,1.2748853241881413,total,total,53.27127020756285,43.09400654104116,29.568674677732922
0.5330293625016711,0.6006481190742835,True,158.,8.90675338469343,4.185037133494859,1.2874645481796176,total,total,53.731836458956735,43.28989020221031,29.94827465592997
0.45227845476680006,0.6591054839201134,True,159.,8.401060951121632,4.204571562526426,1.2616793345430732,total,total,54.10708047233347,43.4122741464613,29.879898869713106
0.24259694858660868,0.5709136940974663,True,160.,7.723736118788932,4.172102278152106,1.2792851311692806,total,total,54.75842039437821,43.2720017364836,29.717624686507744
0.4031310443079336,0.36149064872306463,True,161.,8.404879252381065,4.167534510081311,1.2635504856900717,total,total,54.2331001500591,43.47545801059194,29.49668423129304
0.2635585074471426,0.7366877726745822,True,162.,8.686186880617237,4.196791173488747,1.289458534688777,total,total,54.53998283315762,43.31014094839529,30.098935860477972
0.6816136511124764,0.7414453060376283,True,163.,7.350826653461738,4.162339870436051,1.2753679067307988,total,total,54.21286809668471,43.19970656713294,29.56866586986084
0.2368949632420817,0.7827376597765996,True,164.,8.075031477191265,4.2028289393004306,1.2643402524179344,total,total,54.204559282817826,43.33731850346072,29.88993897087444
0.33461098837893377,0.3779082038255957,True,165.,7.485911068375682,4.198871222167987,1.259392293297225,total,total,53.52861318228391,43.201253445180555,29.79264060425865
0.38679288065062545,0.5107337434464876,True,166.,8.002348508688742,4.170681608633742,1.2533207361757752,total,total,53.49618333047425,43.38270535559694,29.419801436499135
0.6963507496330575,0.47861223899132344,True,167.,7.131072784488909,4.175790992594179,1.277153962046682,total,total,54.553416149533064,43.15864221230945,29.73460867834322
0.4083524470852605,0.8245848726717045,True,168.,8.438561606334735,4.189237747963994,1.2744828134076673,total,total,54.654998063070515,43.41196252305293,29.852242372755462
0.4844061959136398,0.7705800851042639,True,169.,7.828624968034646,4.180400859342396,1.2691344601204602,total,total,54.74293718307323,43.36496819060666,29.697435198073133
0.6317542912732264,0.7484748634599637,True,170.,8.179226075423045,4.1753542133340895,1.253189874124228,total,total,54.63971976274105,43.553380382576044,29.469090909478656
0.7023362959488358,0.3221608826467677,True,171.,8.84091954286096,4.167130177377969,1.2614712533633543,total,total,53.24795640510433,43.45305715209426,29.46971349384675
0.2509079394007873,0.7146874867071055,True,172.,8.175183805148453,4.200078781893524,1.2596181350648983,total,total,53.07247942095262,43.25861016321757,29.8082904250453
0.5141754688280741,0.6379518232382636,True,173.,8.171693378767877,4.208525444169499,1.2547081797338218,total,total,53.15019689420169,43.30654850649694,29.84692162934781
0.5511095487449792,0.38253288917726735,True,174.,7.823207553468083,4.200702563099245,1.275168785778994,total,total,53.08515486825325,43.10967105485802,29.985167029465583
0.28582008113359486,0.33643594643081287,True,175.,7.581706597916403,4.167274565615377,1.2598587464167066,total,total,54.21514588331661,43.33518657894744,29.45377598656833
0.6670060158810319,0.7976545026389114,True,176.,7.093891947195388,4.19209024888689,1.2773451753132365,total,total,53.572477032130585,43.02111712050462,29.914723859495215
0.42313509294701973,0.8340236079097392,True,177.,7.7380170349633515,4.182672732124213,1.2741119549819686,total,total,54.71866001010676,43.30011488516883,29.77649912143651
